city,lat,lng,road_complexity
Penghu,23.554725,119.601226,0.623
Penghu,23.562294,119.515311,0.5289
Penghu,23.586346,119.607195,0.6905
Penghu,23.581291,119.576949,0.6406
Penghu,23.57929,119.561855,0.65
Penghu,23.58498,119.612956,0.7178
Penghu,23.57156,119.585105,0.7011
Penghu,23.569507,119.611141,0.5086
Penghu,23.569376,119.632018,0.7105
Penghu,23.561671,119.537277,0.4581
Penghu,23.581801,119.521654,0.5907
Penghu,23.572208,119.599778,0.6312
Penghu,23.55229,119.541604,0.6821
Penghu,23.557766,119.50177,0.6422
Penghu,23.562434,119.605873,0.6795
Penghu,23.585628,119.560034,0.5198
Penghu,23.576742,119.547164,0.8144
Penghu,23.575145,119.60032,0.6126
Penghu,23.590308,119.531563,0.5712
Penghu,23.587381,119.524623,0.5531
Penghu,23.574008,119.570188,0.618
Penghu,23.585207,119.614496,0.7305
Penghu,23.552426,119.58149,0.6852
Penghu,23.576611,119.593242,0.6031
Penghu,23.550121,119.520951,0.6386
Penghu,23.550086,119.625414,0.4409
Penghu,23.588844,119.617236,0.49
Penghu,23.585136,119.636056,0.6374
Penghu,23.563397,119.624961,0.4531
Penghu,23.552278,119.609462,0.5756
Penghu,23.573538,119.595968,0.4521
Penghu,23.572623,119.562151,0.6784
Penghu,23.571621,119.506616,0.621
Penghu,23.599909,119.635818,0.5589
Penghu,23.569772,119.647122,0.5923
Penghu,23.583767,119.529494,0.6036
Penghu,23.565172,119.556953,0.7072
Penghu,23.587709,119.598424,0.7363
Penghu,23.580937,119.613613,0.6339
Penghu,23.594302,119.579683,0.7525
Penghu,23.570316,119.529006,0.588
Penghu,23.562252,119.615896,0.5106
Penghu,23.580999,119.561359,0.5509
Penghu,23.583138,119.634546,0.5914
Penghu,23.568163,119.578092,0.5616
Penghu,23.565356,119.624376,0.5526
Penghu,23.581833,119.516249,0.6286
Penghu,23.562673,119.645012,0.5946
Penghu,23.582178,119.576025,0.666
Penghu,23.575908,119.611071,0.6891
Penghu,23.562465,119.541136,0.7854
Penghu,23.551466,119.632514,0.5166
Penghu,23.562542,119.622909,0.5025
Penghu,23.588676,119.551885,0.7184
Penghu,23.585489,119.636723,0.5494
Penghu,23.593326,119.511303,0.6335
Penghu,23.55252,119.509075,0.7015
Penghu,23.564112,119.604104,0.6303
Penghu,23.561049,119.572146,0.4853
Penghu,23.565421,119.647372,0.628
Penghu,23.556375,119.586263,0.4546
Penghu,23.558599,119.611056,0.4724
Penghu,23.563674,119.617367,0.5643
Penghu,23.593452,119.595123,0.5124
Penghu,23.568547,119.608427,0.7361
Penghu,23.5545,119.635205,0.703
Penghu,23.59592,119.52416,0.5452
Penghu,23.582198,119.547591,0.4969
Penghu,23.568217,119.551577,0.6321
Penghu,23.566434,119.525531,0.5582
Penghu,23.57836,119.589742,0.7596
Penghu,23.596957,119.622839,0.5959
Penghu,23.590436,119.593668,0.4063
Penghu,23.567178,119.619835,0.5098
Penghu,23.571415,119.551896,0.3813
Penghu,23.583979,119.625057,0.6643
Penghu,23.556449,119.543483,0.7805
Penghu,23.593078,119.588656,0.57
Penghu,23.567979,119.595839,0.653
Penghu,23.573488,119.574476,0.6995
Penghu,23.57613,119.547477,0.5504
Penghu,23.556014,119.612363,0.5594
Penghu,23.565875,119.538699,0.5962
Penghu,23.581378,119.538005,0.6142
Penghu,23.57386,119.579399,0.4565
Penghu,23.553715,119.502736,0.6243
Penghu,23.570537,119.546847,0.6644
Penghu,23.581142,119.529653,0.6663
Penghu,23.594745,119.535689,0.5633
Penghu,23.550664,119.603704,0.6703
Penghu,23.583879,119.59985,0.5732
Penghu,23.577133,119.642938,0.7299
Penghu,23.568797,119.591269,0.7207
Penghu,23.564666,119.611433,0.5029
Penghu,23.579543,119.518874,0.5897
Penghu,23.582101,119.507288,0.732
Penghu,23.579156,119.577094,0.662
Penghu,23.593713,119.566696,0.5267
Penghu,23.599592,119.590448,0.6126
Penghu,23.581205,119.624463,0.6796
Penghu,23.555748,119.552675,0.6732
Penghu,23.589903,119.582286,0.5917
Penghu,23.57645,119.562432,0.518
Penghu,23.570951,119.550049,0.7057
Penghu,23.572777,119.570746,0.5143
Penghu,23.583251,119.539879,0.6649
Penghu,23.568378,119.603368,0.4799
Penghu,23.55753,119.647338,0.4822
Penghu,23.587654,119.516756,0.6459
Penghu,23.5863,119.569771,0.5718
Penghu,23.592296,119.500536,0.5442
Penghu,23.58222,119.512733,0.5832
Penghu,23.577019,119.511741,0.7561
Penghu,23.553629,119.568306,0.6721
Penghu,23.570346,119.625764,0.6664
Penghu,23.565758,119.577663,0.4992
Penghu,23.566741,119.562128,0.38
Penghu,23.553882,119.608115,0.6606
Penghu,23.599768,119.639404,0.5947
Penghu,23.555587,119.61218,0.6516
Penghu,23.55582,119.572737,0.6818
Penghu,23.594283,119.604691,0.352
Penghu,23.562136,119.585259,0.6377
Penghu,23.57728,119.628557,0.5283
Penghu,23.586084,119.620994,0.4983
Penghu,23.586978,119.527573,0.587
Penghu,23.588325,119.500581,0.5524
Penghu,23.583903,119.503222,0.5261
Penghu,23.585331,119.575474,0.5722
Penghu,23.56273,119.520431,0.5838
Penghu,23.559347,119.625562,0.7131
Penghu,23.560734,119.548416,0.5195
Penghu,23.559158,119.643513,0.4845
Penghu,23.592212,119.613,0.3637
Penghu,23.575251,119.511468,0.429
Penghu,23.577597,119.627991,0.7189
Penghu,23.550985,119.609729,0.6262
Penghu,23.596833,119.556218,0.6672
Penghu,23.561931,119.505658,0.6301
Penghu,23.57141,119.576124,0.7552
Penghu,23.57756,119.615723,0.5383
Penghu,23.591929,119.603178,0.4814
Penghu,23.580757,119.563054,0.5412
Penghu,23.564766,119.538453,0.7582
Penghu,23.560068,119.530282,0.635
Penghu,23.59064,119.522319,0.6681
Penghu,23.592809,119.514187,0.4416
Penghu,23.586676,119.617283,0.5794
Penghu,23.570415,119.523195,0.4667
Penghu,23.582579,119.52844,0.4968
Penghu,23.59581,119.585577,0.675
Penghu,23.591929,119.619431,0.5771
Penghu,23.59954,119.63862,0.3857
Penghu,23.588905,119.561472,0.5809
Penghu,23.577113,119.548276,0.5706
Penghu,23.568091,119.574429,0.4588
Penghu,23.595576,119.647342,0.5206
Penghu,23.584647,119.511475,0.648
Penghu,23.557422,119.536735,0.5889
Penghu,23.597459,119.526219,0.7306
Penghu,23.565494,119.502546,0.5141
Penghu,23.552416,119.613486,0.7136
Penghu,23.598609,119.559842,0.5891
Penghu,23.562531,119.562773,0.6818
Penghu,23.572523,119.608672,0.5062
Penghu,23.560774,119.617143,0.5346
Penghu,23.599426,119.606834,0.8776
Penghu,23.581464,119.632389,0.6656
Penghu,23.581841,119.632267,0.4859
Penghu,23.568311,119.649114,0.4932
Penghu,23.565025,119.62122,0.5291
Penghu,23.574192,119.579636,0.5058
Penghu,23.593906,119.508205,0.6202
Penghu,23.55839,119.595004,0.6844
Penghu,23.571637,119.605519,0.6384
Penghu,23.571501,119.51596,0.37
Penghu,23.5564,119.534453,0.632
Penghu,23.593923,119.626812,0.4465
Penghu,23.594516,119.550309,0.5006
Penghu,23.556433,119.646977,0.5469
Penghu,23.595433,119.524662,0.6098
Penghu,23.559344,119.597095,0.6549
Penghu,23.583797,119.502341,0.5619
Penghu,23.594722,119.546429,0.4351
Penghu,23.586648,119.58311,0.674
Penghu,23.566812,119.538693,0.6185
Penghu,23.55143,119.57962,0.4897
Penghu,23.563406,119.549877,0.4677
Penghu,23.591302,119.647244,0.6181
Penghu,23.586119,119.609432,0.6042
Penghu,23.553659,119.614366,0.6196
Penghu,23.585596,119.597501,0.8177
Penghu,23.589543,119.605547,0.3787
Penghu,23.599676,119.575315,0.7235
Penghu,23.593296,119.608803,0.572
Penghu,23.553506,119.570161,0.5136
Penghu,23.584893,119.574881,0.7245
Penghu,23.58902,119.613412,0.596
Penghu,23.579884,119.519711,0.6812
Penghu,23.555605,119.560313,0.8251
Penghu,23.575905,119.635701,0.5362
Penghu,23.568428,119.603733,0.4719
Penghu,23.597736,119.6272,0.6712
Penghu,23.593797,119.600524,0.5247
Penghu,23.57649,119.521162,0.7458
Penghu,23.579761,119.547659,0.6887
Penghu,23.552417,119.507514,0.56
Penghu,23.568914,119.646673,0.6651
Penghu,23.585662,119.628448,0.6168
Penghu,23.567857,119.560984,0.8128
Penghu,23.574578,119.614434,0.6395
Penghu,23.560295,119.585955,0.7059
Penghu,23.57013,119.64286,0.5947
Penghu,23.552617,119.594602,0.4641
Penghu,23.571722,119.559386,0.6621
Penghu,23.562579,119.632225,0.4989
Penghu,23.595249,119.557828,0.6359
Penghu,23.59072,119.607329,0.5287
Penghu,23.592799,119.538119,0.4822
Penghu,23.576044,119.51858,0.5323
Penghu,23.562487,119.576027,0.7246
Penghu,23.572877,119.620773,0.5704
Penghu,23.555763,119.616441,0.774
Penghu,23.594417,119.514041,0.7104
Penghu,23.566712,119.509853,0.5803
Penghu,23.567961,119.572677,0.5162
Penghu,23.594002,119.508749,0.6306
Penghu,23.567557,119.569794,0.4642
Penghu,23.58433,119.525808,0.5317
Penghu,23.56903,119.50846,0.3717
Penghu,23.551737,119.624993,0.6586
Penghu,23.559659,119.506075,0.6954
Penghu,23.587573,119.61092,0.7067
Penghu,23.589334,119.536275,0.5835
Penghu,23.567646,119.571485,0.6655
Penghu,23.58631,119.506226,0.4504
Penghu,23.572526,119.582858,0.61
Penghu,23.561139,119.595736,0.5237
Penghu,23.55182,119.627931,0.6026
Penghu,23.592831,119.607754,0.4284
Penghu,23.58264,119.598504,0.5614
Penghu,23.590398,119.587895,0.5898
Penghu,23.553145,119.5943,0.463
Penghu,23.594312,119.603717,0.5661
Penghu,23.583802,119.568229,0.6199
Penghu,23.592056,119.597608,0.5976
Penghu,23.591255,119.646955,0.7268
Penghu,23.560946,119.56703,0.7283
Penghu,23.564406,119.539636,0.4762
Penghu,23.596609,119.637068,0.5967
Penghu,23.589571,119.514691,0.6543
Penghu,23.56209,119.571665,0.5396
Penghu,23.56194,119.618669,0.634
Penghu,23.566089,119.557093,0.728
Penghu,23.59021,119.519611,0.7446
Penghu,23.58977,119.517156,0.9
Penghu,23.554695,119.535237,0.5219
Penghu,23.579251,119.576866,0.5399
Penghu,23.565764,119.648018,0.5905
Penghu,23.559483,119.637625,0.6341
Penghu,23.598034,119.560491,0.5342
Penghu,23.598511,119.599925,0.5818
Penghu,23.571965,119.563206,0.5986
Penghu,23.570977,119.593828,0.6132
Penghu,23.550148,119.631889,0.6503
Penghu,23.58694,119.520805,0.755
Penghu,23.587654,119.51239,0.6682
Penghu,23.554802,119.62542,0.7197
Penghu,23.558984,119.594708,0.6781
Penghu,23.571402,119.546207,0.7765
Penghu,23.596062,119.543587,0.6154
Penghu,23.590557,119.514789,0.6687
Penghu,23.567588,119.593146,0.6706
Penghu,23.561975,119.522655,0.4087
Penghu,23.551645,119.533754,0.583
Penghu,23.588959,119.578947,0.4323
Penghu,23.564725,119.513133,0.7166
Penghu,23.561975,119.602101,0.6588
Penghu,23.560349,119.590144,0.5985
Penghu,23.593612,119.551287,0.4388
Penghu,23.569526,119.592737,0.6153
Kinmen,24.461133,118.262543,0.7334
Kinmen,24.475252,118.264584,0.6814
Kinmen,24.410102,118.340455,0.6256
Kinmen,24.423924,118.245623,0.5049
Kinmen,24.446526,118.308415,0.5679
Kinmen,24.428557,118.297188,0.5751
Kinmen,24.451044,118.314251,0.5173
Kinmen,24.42958,118.237523,0.5315
Kinmen,24.431526,118.288179,0.7354
Kinmen,24.401787,118.332471,0.7168
Kinmen,24.486972,118.319664,0.5358
Kinmen,24.425442,118.329649,0.5761
Kinmen,24.485958,118.290347,0.3672
Kinmen,24.476401,118.252847,0.3945
Kinmen,24.470974,118.239795,0.5367
Kinmen,24.45475,118.284832,0.5223
Kinmen,24.4344,118.268893,0.532
Kinmen,24.47967,118.287509,0.5257
Kinmen,24.487489,118.258262,0.7317
Kinmen,24.401045,118.215042,0.6067
Kinmen,24.451498,118.313925,0.5442
Kinmen,24.47124,118.237793,0.6651
Kinmen,24.414443,118.208991,0.706
Kinmen,24.437033,118.281945,0.6573
Kinmen,24.421582,118.299989,0.6817
Kinmen,24.439388,118.221339,0.512
Kinmen,24.44048,118.238085,0.5481
Kinmen,24.419818,118.339816,0.6143
Kinmen,24.49045,118.333452,0.5576
Kinmen,24.468417,118.29218,0.6222
Kinmen,24.405734,118.204043,0.7113
Kinmen,24.475754,118.204499,0.524
Kinmen,24.447928,118.345973,0.6578
Kinmen,24.48415,118.25146,0.5775
Kinmen,24.406395,118.25207,0.5169
Kinmen,24.418288,118.345053,0.5543
Kinmen,24.48551,118.329845,0.5436
Kinmen,24.417893,118.32873,0.7092
Kinmen,24.489496,118.323584,0.542
Kinmen,24.465299,118.222802,0.6015
Kinmen,24.404783,118.294441,0.5724
Kinmen,24.45581,118.285854,0.745
Kinmen,24.426524,118.327673,0.4809
Kinmen,24.408011,118.3184,0.7204
Kinmen,24.418981,118.29805,0.8074
Kinmen,24.415297,118.278721,0.6588
Kinmen,24.459714,118.331072,0.8218
Kinmen,24.42432,118.260428,0.5756
Kinmen,24.416161,118.299739,0.6282
Kinmen,24.433601,118.222392,0.7056
Kinmen,24.431991,118.268372,0.525
Kinmen,24.466485,118.214319,0.504
Kinmen,24.45762,118.297038,0.6081
Kinmen,24.477623,118.271698,0.6555
Kinmen,24.407165,118.287664,0.5321
Kinmen,24.460326,118.311645,0.5638
Kinmen,24.496073,118.303306,0.5232
Kinmen,24.499404,118.32686,0.4253
Kinmen,24.447448,118.304758,0.6111
Kinmen,24.427667,118.259172,0.3779
Kinmen,24.40914,118.205617,0.3499
Kinmen,24.462978,118.249022,0.6026
Kinmen,24.408683,118.231582,0.6868
Kinmen,24.460545,118.238674,0.628
Kinmen,24.400456,118.256801,0.4283
Kinmen,24.488923,118.32589,0.6458
Kinmen,24.432747,118.337982,0.38
Kinmen,24.403204,118.274033,0.4108
Kinmen,24.469458,118.243155,0.7248
Kinmen,24.458807,118.286794,0.6108
Kinmen,24.462248,118.2031,0.6352
Kinmen,24.470524,118.214709,0.7193
Kinmen,24.427704,118.266476,0.5868
Kinmen,24.499151,118.209469,0.7633
Kinmen,24.493798,118.267143,0.6564
Kinmen,24.42611,118.230391,0.4875
Kinmen,24.417672,118.208173,0.682
Kinmen,24.46477,118.324063,0.5415
Kinmen,24.416466,118.271759,0.7298
Kinmen,24.458084,118.317402,0.4316
Kinmen,24.416421,118.217001,0.6296
Kinmen,24.476267,118.288395,0.5329
Kinmen,24.425133,118.31297,0.5525
Kinmen,24.46364,118.204697,0.6354
Kinmen,24.417446,118.215654,0.6443
Kinmen,24.461359,118.339631,0.662
Kinmen,24.437032,118.205623,0.6128
Kinmen,24.417269,118.212442,0.5426
Kinmen,24.414707,118.26474,0.6431
Kinmen,24.450368,118.266764,0.6439
Kinmen,24.423117,118.306443,0.496
Kinmen,24.471094,118.255288,0.5512
Kinmen,24.422913,118.319217,0.4991
Kinmen,24.463666,118.230187,0.4702
Kinmen,24.464026,118.226744,0.5632
Kinmen,24.489473,118.230692,0.4927
Kinmen,24.474328,118.288704,0.4022
Kinmen,24.458276,118.209518,0.6825
Kinmen,24.490024,118.225136,0.6705
Kinmen,24.493874,118.296116,0.6052
Kinmen,24.467532,118.312376,0.6158
Kinmen,24.496952,118.336781,0.619
Kinmen,24.437304,118.203368,0.5255
Kinmen,24.435821,118.333529,0.6172
Kinmen,24.433755,118.318477,0.7161
Kinmen,24.414156,118.26572,0.3307
Kinmen,24.453633,118.227445,0.6327
Kinmen,24.469729,118.233705,0.7348
Kinmen,24.467189,118.332288,0.6491
Kinmen,24.473716,118.325289,0.7143
Kinmen,24.48851,118.201594,0.605
Kinmen,24.46905,118.346466,0.5454
Kinmen,24.418558,118.320665,0.5025
Kinmen,24.486302,118.249292,0.6971
Kinmen,24.433346,118.236025,0.5647
Kinmen,24.491168,118.30296,0.5952
Kinmen,24.415719,118.260277,0.6983
Kinmen,24.474777,118.200402,0.4996
Kinmen,24.421894,118.268636,0.6136
Kinmen,24.414102,118.217935,0.5688
Kinmen,24.424614,118.292268,0.6989
Kinmen,24.483967,118.248811,0.619
Kinmen,24.479346,118.311895,0.5039
Kinmen,24.486066,118.337477,0.7058
Kinmen,24.45379,118.22349,0.5579
Kinmen,24.405244,118.291638,0.6026
Kinmen,24.40859,118.335163,0.6862
Kinmen,24.438332,118.31351,0.731
Kinmen,24.411568,118.227135,0.5685
Kinmen,24.49538,118.322093,0.5738
Kinmen,24.487511,118.277375,0.603
Kinmen,24.451621,118.305526,0.529
Kinmen,24.419959,118.249618,0.5163
Kinmen,24.443641,118.325796,0.5943
Kinmen,24.476565,118.226967,0.6458
Kinmen,24.43902,118.2943,0.7027
Kinmen,24.441713,118.254752,0.7211
Kinmen,24.40106,118.320635,0.6331
Kinmen,24.416437,118.322388,0.6075
Kinmen,24.418317,118.311924,0.681
Kinmen,24.410055,118.341853,0.7084
Kinmen,24.414512,118.34543,0.6104
Kinmen,24.400064,118.307338,0.5302
Kinmen,24.498119,118.259733,0.5585
Kinmen,24.422854,118.347077,0.5386
Kinmen,24.482321,118.318971,0.7857
Kinmen,24.417597,118.341925,0.8344
Kinmen,24.40623,118.339618,0.5779
Kinmen,24.476838,118.228904,0.6683
Kinmen,24.497279,118.327267,0.4616
Kinmen,24.464926,118.225719,0.7686
Kinmen,24.414052,118.258694,0.5955
Kinmen,24.470779,118.25971,0.6028
Kinmen,24.47761,118.241806,0.5609
Kinmen,24.467557,118.238406,0.6279
Kinmen,24.484998,118.345775,0.4736
Kinmen,24.470006,118.208462,0.5808
Kinmen,24.458573,118.250421,0.5464
Kinmen,24.48217,118.341155,0.6171
Kinmen,24.450296,118.313989,0.6896
Kinmen,24.424878,118.256431,0.5089
Kinmen,24.445561,118.25883,0.5821
Kinmen,24.407906,118.267109,0.4674
Kinmen,24.424265,118.332557,0.6621
Kinmen,24.407132,118.323393,0.6728
Kinmen,24.438669,118.215981,0.6383
Kinmen,24.449893,118.264074,0.466
Kinmen,24.427359,118.266089,0.4792
Kinmen,24.436388,118.292382,0.5611
Kinmen,24.473341,118.295488,0.6104
Kinmen,24.496771,118.322467,0.6078
Kinmen,24.430311,118.330091,0.5001
Kinmen,24.475308,118.270218,0.5711
Kinmen,24.452088,118.312497,0.5914
Kinmen,24.469688,118.291325,0.6886
Kinmen,24.487085,118.269105,0.4588
Kinmen,24.476615,118.210412,0.4475
Kinmen,24.47585,118.211123,0.6073
Kinmen,24.404798,118.301437,0.5982
Kinmen,24.489298,118.231635,0.5595
Kinmen,24.463203,118.245603,0.748
Kinmen,24.419278,118.228543,0.5907
Kinmen,24.425563,118.294258,0.6139
Kinmen,24.49363,118.280555,0.6554
Kinmen,24.415269,118.301448,0.5982
Kinmen,24.450702,118.227999,0.6596
Kinmen,24.492185,118.320476,0.5958
Kinmen,24.400134,118.309297,0.7119
Kinmen,24.485251,118.251131,0.5092
Kinmen,24.470851,118.291406,0.4649
Kinmen,24.493224,118.208307,0.5929
Kinmen,24.493594,118.329681,0.739
Kinmen,24.476585,118.229688,0.6229
Kinmen,24.431428,118.267049,0.5799
Kinmen,24.401385,118.201804,0.3949
Kinmen,24.485086,118.278899,0.6262
Kinmen,24.449716,118.287888,0.3359
Kinmen,24.441818,118.263178,0.551
Kinmen,24.478059,118.228308,0.5435
Kinmen,24.463117,118.207295,0.6344
Kinmen,24.459028,118.236286,0.582
Kinmen,24.486532,118.308001,0.4589
Kinmen,24.452892,118.2818,0.6107
Kinmen,24.444824,118.26778,0.6583
Kinmen,24.429238,118.25931,0.55
Kinmen,24.442566,118.280502,0.5022
Kinmen,24.420771,118.338739,0.6089
Kinmen,24.498573,118.240239,0.7642
Kinmen,24.483627,118.210001,0.6281
Kinmen,24.477551,118.265649,0.5091
Kinmen,24.463895,118.216399,0.6289
Kinmen,24.494979,118.255122,0.7123
Kinmen,24.433269,118.260692,0.6624
Kinmen,24.413441,118.200877,0.6055
Kinmen,24.4696,118.244339,0.4403
Kinmen,24.406567,118.296664,0.6717
Kinmen,24.404632,118.235238,0.5072
Kinmen,24.466397,118.34456,0.6842
Kinmen,24.439726,118.34696,0.5298
Kinmen,24.442808,118.325215,0.6057
Kinmen,24.417186,118.326324,0.5657
Kinmen,24.464656,118.307633,0.6585
Kinmen,24.458909,118.202232,0.5425
Kinmen,24.405865,118.263822,0.788
Kinmen,24.480564,118.320491,0.6526
Kinmen,24.475747,118.297113,0.5004
Kinmen,24.455212,118.286422,0.583
Kinmen,24.428467,118.273259,0.5665
Kinmen,24.481658,118.306955,0.7951
Kinmen,24.454021,118.341115,0.4793
Kinmen,24.429504,118.33241,0.4307
Kinmen,24.493123,118.247775,0.6754
Kinmen,24.402979,118.304582,0.6474
Kinmen,24.473591,118.302511,0.6265
Kinmen,24.457095,118.200331,0.7551
Kinmen,24.451746,118.341976,0.4077
Kinmen,24.497729,118.218223,0.8625
Kinmen,24.494521,118.254594,0.5126
Kinmen,24.491592,118.285774,0.6309
Kinmen,24.402877,118.232111,0.5662
Kinmen,24.48646,118.236317,0.7275
Kinmen,24.486185,118.21093,0.7789
Kinmen,24.467943,118.223848,0.7292
Kinmen,24.478327,118.271421,0.7141
Kinmen,24.492318,118.289486,0.5871
Kinmen,24.475178,118.254895,0.6056
Kinmen,24.45214,118.285988,0.6543
Kinmen,24.495879,118.280057,0.7208
Kinmen,24.447231,118.268501,0.6757
Kinmen,24.493971,118.205615,0.7058
Kinmen,24.438289,118.239006,0.672
Kinmen,24.493473,118.328979,0.6421
Kinmen,24.497156,118.222382,0.4316
Kinmen,24.472142,118.27547,0.5085
Kinmen,24.424711,118.215731,0.5447
Kinmen,24.451468,118.345121,0.6569
Kinmen,24.429828,118.306702,0.5163
Kinmen,24.48235,118.218223,0.6376
Kinmen,24.40024,118.340026,0.7021
Kinmen,24.400346,118.30528,0.6626
Kinmen,24.452574,118.301699,0.6832
Kinmen,24.448941,118.250428,0.6405
Kinmen,24.408286,118.28932,0.497
Kinmen,24.41922,118.337712,0.6153
Kinmen,24.480872,118.337817,0.5536
Kinmen,24.435714,118.348221,0.6339
Kinmen,24.427497,118.317501,0.5798
Kinmen,24.467303,118.225547,0.4136
Kinmen,24.491027,118.291436,0.5579
Kinmen,24.408632,118.243255,0.5697
Kinmen,24.434093,118.312936,0.7796
Kinmen,24.41683,118.262674,0.5629
Kinmen,24.47331,118.276641,0.7763
Kinmen,24.410467,118.332742,0.5785
Kinmen,24.411313,118.21686,0.5845
Kinmen,24.498674,118.204347,0.523
Kinmen,24.414156,118.346201,0.6475
Kinmen,24.413851,118.250639,0.7322
Kinmen,24.45231,118.260259,0.7603
Kinmen,24.430092,118.221553,0.6744
Kinmen,24.469198,118.345536,0.4033
Kinmen,24.468826,118.257088,0.4428
Kinmen,24.437768,118.263814,0.5725
Kinmen,24.420468,118.27344,0.7383
Kinmen,24.423615,118.303581,0.4501
Kinmen,24.456772,118.322172,0.7171
Kinmen,24.42895,118.249531,0.559
Kinmen,24.405323,118.246421,0.6449
Kinmen,24.428768,118.266259,0.6261
Kinmen,24.427994,118.23283,0.6625
Kinmen,24.4615,118.245134,0.6808
Kinmen,24.491821,118.328215,0.498
Kinmen,24.492976,118.255301,0.6877
Kinmen,24.437501,118.273936,0.5892
Kinmen,24.48337,118.334375,0.7813
Kinmen,24.494485,118.287236,0.4808
Kinmen,24.418293,118.298571,0.6812
Kinmen,24.425957,118.324121,0.6696
Kinmen,24.443014,118.341364,0.4851
Kinmen,24.441017,118.234584,0.6237
Lienchiang,26.244037,119.999563,0.6166
Lienchiang,26.228345,119.945054,0.6652
Lienchiang,26.235213,119.981202,0.5004
Lienchiang,26.239706,119.971881,0.5009
Lienchiang,26.216266,119.972068,0.552
Lienchiang,26.249252,119.916636,0.6284
Lienchiang,26.243926,119.901018,0.7347
Lienchiang,26.161765,119.937472,0.6397
Lienchiang,26.159472,119.974986,0.748
Lienchiang,26.24225,119.943645,0.8288
Lienchiang,26.176372,119.92837,0.7757
Lienchiang,26.195238,119.992353,0.6173
Lienchiang,26.22825,119.93545,0.4997
Lienchiang,26.20137,119.99738,0.5113
Lienchiang,26.165226,119.962089,0.5863
Lienchiang,26.220707,119.946209,0.6296
Lienchiang,26.245418,119.983664,0.4773
Lienchiang,26.196289,119.905204,0.603
Lienchiang,26.206082,119.915286,0.718
Lienchiang,26.160145,119.925945,0.7453
Lienchiang,26.226802,119.965521,0.7866
Lienchiang,26.157235,119.945626,0.3863
Lienchiang,26.22056,119.992602,0.652
Lienchiang,26.150289,119.96322,0.5452
Lienchiang,26.244919,119.937522,0.4871
Lienchiang,26.186152,119.952305,0.6216
Lienchiang,26.216036,119.93592,0.5488
Lienchiang,26.188626,119.97151,0.5992
Lienchiang,26.210708,119.933546,0.5571
Lienchiang,26.218723,119.93123,0.5208
Lienchiang,26.249758,119.94647,0.5547
Lienchiang,26.243018,119.983256,0.5486
Lienchiang,26.189781,119.970018,0.7126
Lienchiang,26.154241,119.959107,0.6589
Lienchiang,26.205563,119.91988,0.5705
Lienchiang,26.176514,119.991721,0.6805
Lienchiang,26.212711,119.986698,0.608
Lienchiang,26.176336,119.976736,0.5404
Lienchiang,26.187721,119.952299,0.7477
Lienchiang,26.233507,119.942332,0.6233
Lienchiang,26.221637,119.93992,0.6188
Lienchiang,26.216012,119.991356,0.397
Lienchiang,26.198993,119.958476,0.4969
Lienchiang,26.218055,119.985388,0.7585
Lienchiang,26.240917,119.913177,0.5912
Lienchiang,26.203401,119.992468,0.4257
Lienchiang,26.150402,119.936708,0.6804
Lienchiang,26.172108,119.941944,0.6253
Lienchiang,26.178148,119.948987,0.6197
Lienchiang,26.191275,119.959338,0.6094
Lienchiang,26.153938,119.972725,0.6363
Lienchiang,26.240516,119.984669,0.8692
Lienchiang,26.202404,119.971464,0.663
Lienchiang,26.204448,119.993035,0.5763
Lienchiang,26.248194,119.989643,0.6049
Lienchiang,26.229959,119.922321,0.5606
Lienchiang,26.245259,119.982609,0.4426
Lienchiang,26.165157,119.923994,0.5094
Lienchiang,26.209612,119.929781,0.5927
Lienchiang,26.169882,119.918882,0.5471
Lienchiang,26.220584,119.943637,0.7113
Lienchiang,26.179721,119.999891,0.5703
Lienchiang,26.173341,119.901627,0.7011
Lienchiang,26.243168,119.957687,0.4946
Lienchiang,26.18201,119.915627,0.6118
Lienchiang,26.224993,119.980902,0.6924
Lienchiang,26.212612,119.923832,0.4489
Lienchiang,26.238519,119.908272,0.4131
Lienchiang,26.178477,119.971926,0.4653
Lienchiang,26.220621,119.947182,0.7542
Lienchiang,26.167592,119.918694,0.7953
Lienchiang,26.165534,119.979577,0.7042
Lienchiang,26.212272,119.959435,0.7937
Lienchiang,26.242486,119.977672,0.5991
Lienchiang,26.192384,119.976965,0.6763
Lienchiang,26.190082,119.965951,0.6332
Lienchiang,26.162678,119.952052,0.6612
Lienchiang,26.229562,119.981486,0.5057
Lienchiang,26.220847,119.902984,0.5156
Lienchiang,26.227218,119.986028,0.532
Lienchiang,26.223583,119.935305,0.7698
Lienchiang,26.197687,119.928699,0.6134
Lienchiang,26.222053,119.903181,0.5877
Lienchiang,26.212995,119.958486,0.8531
Lienchiang,26.185231,119.980834,0.7034
Lienchiang,26.247805,119.955479,0.6223
Lienchiang,26.219239,119.934337,0.4714
Lienchiang,26.233237,119.925761,0.6936
Lienchiang,26.212201,119.983757,0.3715
Lienchiang,26.186225,119.971252,0.5524
Lienchiang,26.209243,119.98571,0.4699
Lienchiang,26.169841,119.955688,0.5084
Lienchiang,26.22999,119.998518,0.6622
Lienchiang,26.179892,119.959957,0.5828
Lienchiang,26.184109,119.979277,0.7037
Lienchiang,26.239697,119.965521,0.4611
Lienchiang,26.236431,119.985856,0.5957
